Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
14148	-428.2613	-438.3534	10.0921	0.14657	0.0391597	0.0375145	0.127049	0.0381001	0.0842021	0.0532065	0.257571	0.216294	0.359359	0.153659	0.140066	0.391428	0.180456	0.174283	0.474148	1.50394	0.807838	0.90116	0.968053	1.033	1.10968	1.23787	0.154298	0.3021337	0.0610984	0.0163239	0.0156381	0.0529609	0.0158822	0.0351	0.0221794	0.10737	0.0901631	0.1498	0.0640536	0.0583872	0.163169	0.075224	0.0726505	2.398918
14184	-426.9343	-438.2369	11.30254	0.135865	0.121764	0.125709	0.0902949	0.0743534	0.0280056	0.00896197	0.0556822	0.0658797	0.0106324	0.0678305	0.245329	0.041024	0.0205995	0.16916	0.515947	1.46388	0.503049	0.715277	0.900738	1.1102	1.39806	1.98788	0.4967976	0.3377657	0.107736	0.0965546	0.0996827	0.0716006	0.0589596	0.0222074	0.00710652	0.044154	0.0522402	0.00843109	0.0537871	0.194537	0.0325306	0.0163346	0.134137	1.261092
14220	-423.669	-434.8915	11.22249	0.158068	0.1144	0.140057	0.00484124	0.0370789	0.0162399	0.0850564	0.147128	0.0341447	0.0536399	0.312706	0.0396837	0.0567493	0.142171	0.234963	0.327674	1.64431	0.471571	0.693088	0.891926	1.12117	1.44282	2.12057	0.5435198	0.1909738	0.100238	0.0725463	0.0888164	0.00307005	0.0235134	0.0102985	0.0539381	0.0933005	0.0216527	0.0340155	0.198301	0.0251652	0.0359873	0.0901571	0.149001	1.576927
14256	-425.4262	-436.6352	11.20899	0.0971571	0.060421	0.0754225	0.029445	0.000231876	0.0250563	0.0152235	0.00479033	0.0919356	0.0254582	0.236929	0.0233512	0.0871151	0.042908	0.134479	0.441525	1.53521	0.226952	0.485162	0.797999	1.25313	2.06117	4.40622	1.072324	0.2756166	0.102279	0.0636062	0.0793984	0.0309972	0.0002441	0.0263771	0.016026	0.00504285	0.0967821	0.0268003	0.249419	0.0245822	0.0917075	0.0451699	0.141569	0.9499242
14292	-421.1532	-432.0865	10.9333	0.257591	0.0241483	0.137662	0.0352656	0.00309256	0.0455636	0.0588547	0.122904	0.101273	0.448276	0.04504	0.0373915	0.168223	0.0519112	0.164683	0.542453	1.43848	0.723142	0.853774	0.951876	1.05056	1.17127	1.38286	0.234383	0.361388	0.151357	0.0141892	0.080888	0.0207216	0.00181714	0.0267725	0.0345822	0.0722169	0.0595066	0.263401	0.0264648	0.0219707	0.0988456	0.0305023	0.0967652	1.70188
14328	-419.4582	-430.9139	11.45572	0.121908	0.0083928	0.0829277	0.0445471	0.010384	0.0175096	0.0123635	0.0897307	0.0501675	0.179431	0.0255954	0.0369505	0.0390537	0.0228484	0.112462	0.336377	1.63597	0.211255	0.468497	0.789344	1.26687	2.13449	4.73362	1.124148	0.1970455	0.142704	0.0098245	0.0970742	0.0521462	0.0121554	0.0204965	0.0144725	0.105038	0.0587255	0.210039	0.0299617	0.0432538	0.0457158	0.0267461	0.131646	0.8542718
14364	-420.6856	-431.7272	11.04166	0.109353	0.0405711	0.142856	0.00551149	0.00327662	0.0214883	0.0651072	0.232486	0.0907722	0.252651	0.0496857	0.0278292	0.107958	0.129697	0.187543	0.393428	1.5813	0.361367	0.60871	0.856525	1.16751	1.64282	2.76727	0.7359839	0.2384341	0.0745526	0.0276599	0.0973938	0.00375753	0.00223387	0.01465	0.0443876	0.158501	0.0618851	0.172248	0.0338738	0.0189729	0.0736021	0.0884225	0.12786	1.466786
14400	-416.4177	-427.4868	11.06906	0.0927995	0.0422823	0.0995172	0.0118262	0.00557045	0.0294608	0.00426028	0.171428	0.0718839	0.336078	0.0505744	0.00577684	0.147421	0.0559973	0.235663	0.447413	1.52956	0.359976	0.607566	0.856022	1.16819	1.64591	2.77796	0.7387727	0.2803228	0.0682079	0.0310777	0.0731455	0.00869231	0.0040943	0.0216538	0.00313132	0.126	0.0528349	0.247018	0.0371724	0.004246	0.108355	0.0411582	0.173213	1.360538
14436	-420.2855	-431.9644	11.67887	0.122785	0.0372959	0.13133	0.0017511	0.00184526	0.0359035	0.0105253	0.139046	0.143207	0.0243106	0.114475	0.000608628	0.026294	0.243965	0.163108	0.308669	1.66253	0.428471	0.661435	0.879013	1.13764	1.51187	2.33388	0.6128247	0.1779269	0.102625	0.0311721	0.109767	0.00146358	0.00154228	0.0300083	0.00879713	0.116215	0.119693	0.0203189	0.095679	0.000508694	0.0219767	0.203907	0.136326	1.196452
14472	-423.3648	-434.241	10.8762	0.0915276	0.132891	0.215199	0.0189367	0.0253526	0.065208	0.0398104	0.141398	0.229684	0.0248432	0.153943	0.00113129	0.1029	0.511936	0.298498	0.418349	1.55742	0.979537	0.989967	0.996859	1.00315	1.01013	1.02089	0.01494954	0.257425	0.0445767	0.0647219	0.104808	0.00922274	0.0123475	0.0317583	0.0193889	0.0688653	0.111863	0.0120994	0.0749748	0.000550973	0.0501154	0.249329	0.145378	2.053258
14508	-419.298	-430.4632	11.16528	0.178938	0.0562221	0.094812	0.0227778	0.00185852	0.0612448	0.00528872	0.166783	0.0311437	0.0762921	0.0971221	0.0136458	0.0414531	0.194024	0.215414	0.528114	1.45222	0.426574	0.660005	0.87842	1.13841	1.51514	2.34426	0.6160321	0.3485065	0.142351	0.0447265	0.075426	0.0181205	0.00147851	0.0487222	0.00420735	0.132682	0.0247758	0.0606929	0.0772637	0.0108557	0.0329773	0.154352	0.171369	1.25702
14544	-419.099	-429.9595	10.8605	0.110136	0.0141843	0.123287	0.0748798	0.00874044	0.0496947	0.00253594	0.246554	0.113879	0.106012	0.181585	0.0511504	0.072894	0.423982	0.238809	0.613753	1.37015	0.988413	0.994332	0.998228	1.00177	1.0057	1.01172	0.008427148	0.4292806	0.0605703	0.00780077	0.0678025	0.0411807	0.00480687	0.02733	0.00139466	0.135594	0.0626284	0.058302	0.0998639	0.0281305	0.0400886	0.233172	0.131335	1.818323
14580	-426.4793	-438.3757	11.89634	0.0931626	0.132399	0.094044	0.103359	0.00576726	0.0699762	0.00289702	0.0945406	0.181699	0.0209145	0.0772405	0.019174	0.0191497	0.337982	0.247014	0.245325	1.72323	0.804393	0.899283	0.967423	1.03367	1.112	1.24317	0.1573887	0.1364315	0.0621366	0.088306	0.0627245	0.0689373	0.00384658	0.046672	0.00193222	0.0630557	0.121188	0.0139493	0.051517	0.0127885	0.0127722	0.225424	0.16475	1.499319
14616	-422.9422	-434.6829	11.74064	0.0864169	0.0233356	0.0598334	0.0308402	0.00171878	0.0205961	0.00123218	0.042749	0.0404309	0.0989543	0.0894296	0.0331347	0.00814214	0.0204989	0.0195666	0.212739	1.75446	0.170251	0.421696	0.763848	1.30916	2.37137	5.8737	1.280182	0.1162039	0.149801	0.0404515	0.103719	0.0534604	0.00297944	0.0357026	0.00213593	0.0741039	0.0700855	0.171534	0.155023	0.0574378	0.0141141	0.0355342	0.033918	0.5768795
14652	-421.7897	-432.4452	10.65555	0.0751291	0.130553	0.218552	0.0523353	0.00473421	0.0564013	0.0274	0.059202	0.151257	0.0164083	0.171745	0.0905326	0.0648313	0.341257	0.392314	0.404865	1.57034	0.460371	0.68501	0.88867	1.12528	1.45983	2.17216	0.5609016	0.2470777	0.0405522	0.0704681	0.117967	0.0282489	0.00255537	0.0304435	0.0147896	0.0319552	0.0816432	0.00885664	0.0927024	0.0488665	0.0349938	0.184199	0.211758	1.852652
14688	-420.1202	-431.2436	11.12338	0.0906742	0.088884	0.113664	0.0035592	0.000207835	0.0278071	0.00992827	0.101145	0.0509204	0.00846869	0.0627078	0.0139517	0.0726709	0.193138	0.173216	0.399515	1.57547	0.195148	0.450722	0.779877	1.28225	2.21866	5.12431	1.181491	0.2430192	0.0896927	0.0879218	0.112434	0.00352067	0.000205585	0.0275061	0.0098208	0.10005	0.0503692	0.00837702	0.062029	0.0138007	0.0718842	0.191047	0.171341	1.010943
14724	-419.3797	-430.87	11.49033	0.145822	0.0116108	0.0535207	0.00619503	0.0249495	0.0218995	0.00680435	0.0775808	0.0447247	0.0220672	0.109625	0.0368941	0.177384	0.139135	0.0202781	0.26886	1.70068	0.19047	0.44542	0.777003	1.287	2.24507	5.25016	1.199035	0.1515028	0.162297	0.0129226	0.0595673	0.00689492	0.0277682	0.0243736	0.00757307	0.0863456	0.0497775	0.0245603	0.12201	0.0410623	0.197424	0.154854	0.0225691	0.8984918
14760	-419.4753	-430.8388	11.36352	0.188942	0.0801845	0.180881	0.0561768	0.00210382	0.0136577	0.03577	0.155778	0.088533	0.0105051	0.130145	0.073958	0.0326899	0.286842	0.235931	0.375082	1.59888	0.651217	0.811248	0.936823	1.06744	1.23267	1.53559	0.3101335	0.2248162	0.120185	0.0510048	0.115057	0.0357336	0.00133822	0.00868756	0.0227531	0.0990893	0.0563152	0.00668222	0.082784	0.0470441	0.0207938	0.182458	0.150074	1.572098
14796	-419.311	-430.5219	11.21096	0.10327	0.0689866	0.13912	0.00420188	0.0357079	0.0178095	0.0127237	0.0864883	0.0288328	0.00670073	0.125751	0.0411816	0.0587749	0.33614	0.237934	0.416286	1.55939	0.364733	0.611469	0.857734	1.16586	1.63541	2.74173	0.7292792	0.2558311	0.0792173	0.0529192	0.106718	0.00322323	0.0273913	0.0136616	0.00976023	0.0663445	0.0221174	0.00514008	0.096463	0.0315901	0.0450858	0.257851	0.182518	1.303623
14832	-423.6187	-435.3727	11.75399	0.0543025	0.0128591	0.069395	0.0158834	0.00290801	0.0133923	0.00873576	0.0548401	0.0226613	0.000690579	0.0387107	0.0690814	0.129793	0.110076	0.0353953	0.249594	1.71914	0.201666	0.458002	0.783785	1.27586	2.1834	4.9587	1.157737	0.1391362	0.0850171	0.0201324	0.108646	0.0248673	0.00455284	0.0209673	0.0136769	0.0858588	0.035479	0.00108119	0.0606064	0.108155	0.203207	0.172337	0.0554156	0.6387241
14868	-419.9228	-431.0845	11.16175	0.154149	0.078378	0.162008	0.0322077	0.00795447	0.0498048	0.0123756	0.0792693	0.019153	0.023696	0.14776	0.0179445	0.112547	0.237445	0.24281	0.474437	1.50366	0.453247	0.67982	0.886564	1.12795	1.47098	2.2063	0.5721772	0.3023741	0.111905	0.0568986	0.11761	0.0233812	0.00577455	0.0361559	0.00898408	0.0575457	0.0139041	0.0172022	0.107267	0.0130269	0.0817034	0.172373	0.176268	1.377503
14904	-418.2587	-429.1373	10.87861	0.245148	0.016402	0.129079	0.00207626	0.0322748	0.0188151	0.0148532	0.173779	0.0263387	0.407605	0.00524791	0.318669	0.0613998	0.159101	0.0876579	0.514792	1.46499	0.619762	0.791895	0.929793	1.07551	1.26279	1.61352	0.3459308	0.3367549	0.144336	0.00965705	0.0759983	0.00122245	0.0190026	0.0110778	0.00874515	0.102317	0.0155075	0.239987	0.00308983	0.187624	0.0361506	0.0936742	0.0516106	1.698446
14940	-423.1527	-434.3847	11.232	0.0950895	0.0285956	0.0806705	0.0259445	0.0727296	0.00552701	0.00728482	0.259297	0.0604869	0.098186	0.183306	0.0900421	0.0157018	0.379088	0.203963	0.476592	1.5016	0.76427	0.87712	0.959921	1.04175	1.14009	1.30844	0.1943857	0.3041653	0.0592121	0.0178064	0.0502335	0.0161556	0.0452887	0.00344167	0.00453625	0.161464	0.0376652	0.0611404	0.114144	0.0560692	0.00977751	0.236058	0.127008	1.605912
14976	-426.459	-437.6109	11.15191	0.153086	0.0444963	0.0393181	0.0831422	0.0177125	0.0381757	0.000702811	0.0891529	0.0912103	0.0333767	0.11621	0.0601538	0.00475036	0.145485	0.246358	0.366214	1.60738	0.232016	0.490412	0.800684	1.24893	2.0391	4.31005	1.056367	0.2183402	0.131593	0.0382491	0.0337978	0.0714691	0.0152257	0.0328159	0.000604137	0.0766359	0.0784045	0.0286906	0.0998944	0.0517082	0.00408342	0.125059	0.211769	1.163331
15012	-420.2564	-431.0898	10.83343	0.132564	0.0340992	0.137805	0.0358949	0.0186201	0.0204441	0.0143231	0.116618	0.0367823	0.0749182	0.0473384	0.30231	0.107819	0.208908	0.0172701	0.463379	1.51426	0.246736	0.505348	0.808213	1.2373	1.97883	4.05291	1.011888	0.2932595	0.101526	0.0261154	0.10554	0.0274906	0.0142604	0.0156574	0.0109695	0.0893136	0.0281702	0.0573771	0.0362548	0.231528	0.0825751	0.159995	0.0132266	1.305715
15048	-419.0317	-430.3344	11.30267	0.0865086	0.0327569	0.105156	0.00452582	0.000852054	0.01564	0.0200457	0.103924	0.137946	0.0510047	0.197914	0.181037	0.0728391	0.0217176	0.0144486	0.387476	1.587	0.254263	0.512808	0.811916	1.23165	1.95005	3.93294	0.9901612	0.2339829	0.0826792	0.0313069	0.100502	0.00432548	0.000814336	0.0149476	0.0191583	0.0993235	0.13184	0.0487469	0.189153	0.173024	0.0696148	0.0207563	0.013809	1.046317
15084	-418.7999	-429.0975	10.29765	0.208721	0.119109	0.205338	0.00908586	0.000929751	0.0454246	0.00097731	0.118722	0.0269791	0.0772944	0.399197	0.492383	0.286228	0.0937483	0.0174723	0.593664	1.38941	0.772697	0.881824	0.961524	1.04002	1.13401	1.29417	0.1864569	0.4094759	0.0993149	0.0566753	0.0977052	0.00432328	0.000442399	0.0216142	0.000465029	0.056491	0.0128373	0.0367786	0.189948	0.234288	0.136194	0.0446079	0.00831375	2.10161
15120	-419.1899	-430.4097	11.21984	0.123819	0.0426138	0.17066	0.0417835	0.00522818	0.0281273	0.00634657	0.095566	0.0387422	0.0147067	0.168165	0.188875	0.0957013	0.00448996	0.0602395	0.398783	1.57617	0.247718	0.506328	0.808701	1.23655	1.97501	4.03685	1.009016	0.2424659	0.114112	0.0392731	0.157281	0.0385079	0.00481831	0.0259222	0.00584903	0.088074	0.035705	0.0135538	0.154982	0.174068	0.0881987	0.00413797	0.055517	1.085064
15156	-430.6916	-442.1793	11.48774	0.226451	0.087446	0.0740785	0.108454	0.113397	0.0182193	0.0124253	0.0775079	0.0562412	0.178823	0.136079	0.0268451	0.1023	0.0764577	0.198419	0.283286	1.68685	0.509308	0.719604	0.902435	1.10811	1.38965	1.96345	0.4878566	0.1609406	0.151661	0.058565	0.0496124	0.0726348	0.0759453	0.012202	0.00832155	0.0519091	0.0376662	0.119763	0.0911355	0.0179789	0.0685134	0.0512058	0.132886	1.493145
15192	-422.6017	-433.8588	11.25706	0.174718	0.0899693	0.0592894	0.00889303	0.0334515	0.00857517	0.0597004	0.128944	0.149073	0.431424	0.147903	0.0343214	0.0383261	0.0785337	0.360108	0.369898	1.60385	0.86828	0.933435	0.978739	1.02172	1.07131	1.1517	0.1021273	0.2210218	0.0968918	0.0498934	0.0328796	0.00493172	0.0185509	0.00475545	0.0331075	0.0715073	0.0826702	0.239251	0.0820211	0.0190333	0.0212541	0.0435517	0.199702	1.80323
15228	-424.7765	-435.4238	10.64721	0.119181	0.0227702	0.0322561	0.0502414	0.0180287	0.0356835	0.00743263	0.152597	0.11223	0.291485	0.1141	0.0463461	0.0456857	0.0468749	0.168519	0.575233	1.40707	0.237838	0.496376	0.803709	1.24423	2.0146	4.20454	1.038446	0.3917825	0.0943311	0.0180225	0.0255305	0.0397658	0.0142696	0.0282433	0.00588289	0.12078	0.0888294	0.230709	0.0903097	0.0366827	0.03616	0.0371013	0.133382	1.263432
15264	-416.9105	-428.248	11.33757	0.213731	0.00775317	0.112414	0.0316593	0.00976659	0.015143	0.00414129	0.13111	0.064496	0.329705	0.220473	0.0601778	0.0468072	0.13303	0.314316	0.450783	1.52633	0.97952	0.989959	0.996856	1.00315	1.01014	1.02091	0.01496228	0.2830314	0.126116	0.00457489	0.066332	0.0186811	0.00576294	0.00893541	0.00244364	0.0773636	0.038057	0.194548	0.130094	0.0355089	0.0276194	0.0784964	0.185468	1.694723
15300	-422.4117	-433.5985	11.18681	0.0864363	0.012701	0.128095	0.0172262	0.00235361	0.024123	0.011358	0.0325481	0.0204478	0.178723	0.116048	0.0262833	0.00961711	0.0217997	0.123084	0.344054	1.62861	0.141963	0.385934	0.743019	1.34586	2.59112	7.0441	1.411568	0.2024536	0.106601	0.0156639	0.157977	0.0212448	0.00290267	0.0297505	0.0140077	0.0401411	0.0252179	0.220416	0.14312	0.0324147	0.0118606	0.0268853	0.151798	0.8108432
15336	-420.8487	-432.505	11.65626	0.0370652	0.00641994	0.110624	0.00722042	0.00719451	0.00462369	0.0247121	0.130119	0.0379887	0.158844	0.0424443	0.0242811	0.0285708	0.0228556	0.124223	0.192852	1.77352	0.161603	0.41111	0.757813	1.31959	2.43244	6.18802	1.317877	0.1042093	0.0483131	0.00836817	0.144195	0.00941156	0.00937779	0.00602682	0.0322113	0.169605	0.0495169	0.207048	0.0553246	0.0316495	0.037241	0.0297915	0.16192	0.7671862
15372	-426.1777	-437.641	11.46333	0.0887583	0.000466544	0.0436967	0.0192014	0.0109585	0.0162007	0.0102963	0.0552938	0.0265747	0.0516915	0.0200282	0.0102763	0.0102969	0.0304107	0.0568183	0.217958	1.74946	0.11715	0.351418	0.721615	1.38578	2.84561	8.53604	1.550474	0.119395	0.196817	0.00103454	0.0968952	0.0425782	0.0243	0.0359242	0.0228315	0.122611	0.058928	0.114623	0.0444115	0.0227872	0.0228329	0.0674342	0.125992	0.450969
15408	-420.7433	-432.1126	11.3693	0.0771293	0.00868904	0.037395	0.0197915	0.00740052	0.0155513	0.00411389	0.0655092	0.0547492	0.0923063	0.0288189	0.0315893	0.00490166	0.0163204	0.0903178	0.285029	1.68518	0.127524	0.366264	0.730991	1.36801	2.73027	7.84168	1.489126	0.1620913	0.139076	0.0156677	0.067429	0.0356872	0.0133443	0.0280414	0.00741799	0.118123	0.0987214	0.166443	0.0519649	0.0569604	0.00883846	0.0294282	0.162857	0.5545833
15444	-420.4242	-431.6524	11.22811	0.13857	0.00286517	0.0781195	0.034535	0.0157119	0.0192017	0.00100619	0.378053	0.0494047	0.0913895	0.077345	0.158851	0.403407	0.409113	0.0592042	0.256832	1.7122	0.748189	0.868071	0.95682	1.04513	1.15198	1.33656	0.2097618	0.1437509	0.072293	0.00149478	0.0407557	0.0180172	0.00819703	0.0100177	0.000524936	0.197234	0.0257749	0.0476787	0.0403516	0.0828742	0.210461	0.213438	0.0308874	1.916777
15480	-421.7599	-432.9463	11.18645	0.100913	0.0238839	0.132115	0.0532336	0.0137734	0.0242763	0.0239188	0.139078	0.0203903	0.243023	0.0829342	0.0315872	0.00728204	0.0569962	0.216129	0.576349	1.406	0.431511	0.663719	0.879959	1.13642	1.50666	2.31744	0.6077124	0.3928415	0.0862846	0.0204218	0.112964	0.0455169	0.0117768	0.0207572	0.0204516	0.118917	0.0174346	0.207795	0.0709121	0.0270084	0.00622644	0.0487341	0.184799	1.169534
15516	-422.8826	-434.1078	11.22527	0.0664823	0.0932237	0.0467602	0.0424953	0.00362397	0.0186713	0.0544788	0.114041	0.0676158	0.290798	0.368153	0.11069	0.121771	0.0337592	0.0468491	0.308229	1.66295	0.372656	0.617911	0.860543	1.16206	1.61836	2.68344	0.7137409	0.1776282	0.0449383	0.0630139	0.0316073	0.0287244	0.0024496	0.0126208	0.0368246	0.0770852	0.0457045	0.196563	0.248851	0.0748205	0.0823105	0.0228193	0.0316673	1.479413
15552	-421.2263	-431.9258	10.69954	0.0609126	0.00180022	0.0439915	0.0328859	0.00456941	0.0111445	0.00401176	0.0618816	0.0235354	0.134297	0.0546158	0.0187757	0.0223929	0.0430747	0.168311	0.682726	1.30405	0.158233	0.406907	0.755387	1.32382	2.45757	6.3198	1.333113	0.5017274	0.088768	0.00262346	0.0641089	0.0479247	0.00665901	0.0162409	0.00584635	0.0901801	0.0342981	0.195711	0.0795917	0.0273619	0.0326332	0.0627729	0.24528	0.6861998
15588	-423.6696	-434.6893	11.01966	0.158931	0.0913615	0.160881	0.112851	0.0115335	0.0173812	0.0159009	0.330009	0.0882226	0.255396	0.0844672	0.0728374	0.0590626	0.00492919	0.296484	0.496067	1.48294	0.809787	0.90222	0.968408	1.03262	1.10838	1.23489	0.1525557	0.320579	0.0902889	0.0519026	0.0913967	0.0641111	0.00655221	0.0098743	0.00903332	0.187479	0.0501194	0.145091	0.047986	0.041379	0.0335536	0.00280028	0.168433	1.760248
15624	-427.7529	-439.1039	11.35107	0.034934	0.0338651	0.0507684	0.00397328	0.00899352	0.0136572	0.0385517	0.022882	0.0197602	0.0240262	0.0126264	0.0292745	0.0439918	0.0567712	0.0229919	0.259601	1.70955	0.116463	0.350411	0.720969	1.38702	2.85379	8.5864	1.554728	0.1455265	0.0837611	0.081198	0.121727	0.0095267	0.0215637	0.0327457	0.0924352	0.054864	0.0473789	0.0576076	0.0302742	0.0701913	0.105479	0.13612	0.0551276	0.4170675
15660	-417.1659	-428.1495	10.98357	0.138728	0.033926	0.161905	0.00524813	0.0447864	0.0200878	0.0138645	0.156096	0.15637	0.0874018	0.0335614	0.169998	0.331112	0.330091	0.018573	0.492248	1.4866	0.679749	0.828392	0.942955	1.0605	1.20716	1.47113	0.2791273	0.3173272	0.0815208	0.019936	0.0951404	0.00308396	0.0263179	0.0118042	0.00814721	0.0917267	0.0918877	0.05136	0.0197217	0.0998959	0.194571	0.193972	0.0109141	1.701748
15696	-429.3836	-439.2993	9.915721	0.17361	0.170377	0.0910774	0.0290197	0.0550019	0.053707	0.0440092	0.122651	0.0447919	0.325595	0.27484	0.0527649	0.0106543	0.236328	0.728518	0.435549	1.54093	0.588385	0.772082	0.922472	1.08404	1.2952	1.69957	0.3834964	0.270876	0.0719494	0.0706095	0.0377453	0.0120267	0.0227945	0.0222579	0.0182388	0.0508303	0.0185632	0.134937	0.113902	0.0218674	0.00441549	0.0979418	0.301921	2.412945
15732	-422.7278	-434.2354	11.50759	0.233637	0.0690075	0.0603872	0.0476035	0.00392819	0.0228427	0.0212949	0.086919	0.0689254	0.175622	0.114606	0.0862881	0.0454857	0.0194025	0.227097	0.511536	1.46811	0.685123	0.83158	0.944086	1.05923	1.20253	1.45959	0.2734331	0.333913	0.182095	0.0537841	0.0470655	0.0371019	0.00306162	0.0178035	0.0165972	0.0677442	0.0537201	0.136879	0.0893234	0.0672526	0.0354513	0.0151222	0.176998	1.283046
15768	-419.4196	-430.8955	11.47592	0.047823	0.0135946	0.0617813	0.00120897	0.0108567	0.0034844	0.0148621	0.0462545	0.0417451	0.0809511	0.0182263	0.102816	0.0261783	0.0999831	0.0334383	0.285733	1.68451	0.150835	0.397515	0.749904	1.3335	2.51563	6.62976	1.367734	0.1625566	0.0792815	0.0225373	0.102422	0.00200424	0.0179984	0.00577649	0.0246386	0.0766813	0.0692056	0.134202	0.0302158	0.17045	0.0433988	0.165753	0.0554345	0.6032043
15804	-425.045	-436.34	11.29507	0.0246006	0.00789013	0.0174259	0.0144754	0.00372685	0.00110564	0.0292408	0.0504161	0.0649269	0.0408543	0.00256019	0.0847319	0.0273836	0.0953848	0.0129836	0.193605	1.7728	0.0850013	0.300523	0.687239	1.4551	3.32753	11.7645	1.782429	0.1046584	0.0514973	0.0165167	0.0364782	0.0303019	0.00780156	0.00231447	0.0612107	0.105538	0.135914	0.0855217	0.00535933	0.177372	0.0573231	0.199672	0.027179	0.4777066
15840	-420.4542	-431.8517	11.39752	0.0791148	0.0106724	0.0378234	0.0348454	0.00272188	0.0283563	0.00942486	0.0710258	0.0194003	0.127111	0.0439757	0.0709526	0.0544058	0.0298534	0.227288	0.386454	1.58798	0.223097	0.481126	0.795922	1.2564	2.07846	4.48236	1.084711	0.2332214	0.0934089	0.0126007	0.0446572	0.0411412	0.00321365	0.0334796	0.0111277	0.0838585	0.0229055	0.150077	0.0519211	0.0837721	0.0642357	0.0352472	0.268354	0.846972
15876	-425.0312	-436.3963	11.3651	0.1044	0.00907097	0.123262	0.017394	0.0137389	0.00903633	0.0394899	0.0590653	0.0542261	0.171915	0.0290738	0.0989634	0.0169503	0.0386456	0.0856955	0.30533	1.66572	0.173302	0.425366	0.765916	1.30563	2.35092	5.77026	1.267335	0.1756643	0.119872	0.0104153	0.14153	0.0199718	0.0157751	0.0103755	0.0453424	0.067819	0.0622626	0.197393	0.0333826	0.11363	0.0194624	0.0443729	0.0983958	0.8709265
15912	-419.8411	-430.9901	11.14905	0.188704	0.0177838	0.184477	0.0544343	0.0175801	0.0106969	0.00448114	0.178571	0.222736	0.270886	0.0388679	0.223262	0.0257715	0.0685462	0.263829	0.350145	1.62278	0.662222	0.817905	0.939215	1.06472	1.22264	1.51007	0.2980165	0.2067787	0.106575	0.0100438	0.104188	0.0307429	0.00992873	0.0060413	0.00253082	0.100852	0.125795	0.152989	0.0219515	0.126092	0.014555	0.0387129	0.149003	1.770628
15948	-429.9621	-440.7602	10.79815	0.0777963	0.105733	0.0652752	0.0623558	0.0476945	0.00686891	0.0416884	0.192356	0.0485161	0.282663	0.0233002	0.109905	0.0147412	0.0598304	0.215153	0.620772	1.36343	0.384117	0.627107	0.864519	1.15671	1.59462	2.60337	0.6918381	0.4363322	0.0574619	0.0780963	0.0482135	0.0460573	0.0352281	0.00507351	0.0307919	0.142078	0.0358349	0.20878	0.01721	0.0811779	0.0108882	0.0441919	0.158916	1.353877
15984	-422.0664	-433.7905	11.72411	0.135859	0.0454632	0.153106	0.00702302	0.00543734	0.0553647	0.0137379	0.0652502	0.0548843	0.156741	0.0311024	0.0780383	0.0748838	0.0473495	0.116785	0.268696	1.70083	0.318276	0.572159	0.840136	1.19028	1.74777	3.14192	0.8277949	0.1513963	0.130505	0.0436716	0.147072	0.00674624	0.00522306	0.0531828	0.0131965	0.0626787	0.0527213	0.150564	0.0298766	0.0749628	0.0719326	0.0454835	0.112182	1.041026
16020	-428.1454	-439.5385	11.39311	0.0567322	0.135847	0.0437628	0.0806048	0.00810165	0.0211269	0.00540764	0.0635781	0.0357668	0.0695411	0.0149888	0.0723674	0.170616	0.302796	0.0914569	0.134793	1.82916	0.155751	0.403782	0.753573	1.32701	2.47658	6.42048	1.344542	0.07062093	0.0483776	0.115842	0.0373182	0.0687347	0.00690858	0.0180157	0.00461129	0.0542154	0.0304996	0.0593003	0.0127815	0.0617103	0.145491	0.258206	0.0779887	1.172695
16056	-428.6416	-439.3124	10.67084	0.153975	0.0920724	0.144482	0.0390886	0.0167706	0.0422313	0.135728	0.109476	0.0377372	0.0617543	0.387479	0.032344	0.0346814	0.160604	0.235089	0.226282	1.74148	0.196857	0.452643	0.780912	1.28055	2.20925	5.07982	1.175187	0.1245224	0.0914607	0.0546906	0.0858218	0.0232185	0.00996166	0.0250852	0.0806216	0.0650285	0.0224157	0.0366818	0.230161	0.0192122	0.0206006	0.0953983	0.139642	1.683514
16092	-424.2977	-435.5952	11.29754	0.107845	0.0299102	0.0766402	0.0155497	0.0038765	0.0135974	0.0247556	0.0154808	0.0324562	0.0568348	0.110558	0.0246492	0.0990737	0.0160946	0.0207138	0.331481	1.64066	0.138607	0.381458	0.740319	1.35077	2.62152	7.21464	1.428865	0.1936227	0.166419	0.0461552	0.118265	0.0239951	0.00598193	0.0209825	0.038201	0.0238887	0.0500841	0.0877032	0.170604	0.0380368	0.152883	0.0248359	0.031964	0.6480353
