Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
1908	-420.5409	-430.7041	10.16322	0.216547	0.0121066	0.316841	0.0247996	0.00793942	0.0636064	0.0262134	0.306692	0.143103	0.0607665	0.284115	0.361344	0.127257	0.0470854	0.44722	0.468559	1.5093	0.972985	0.986732	0.995842	1.00418	1.01345	1.02776	0.01980209	0.2975133	0.0885444	0.0049503	0.129554	0.0101403	0.00324636	0.0260081	0.0107184	0.125404	0.0585135	0.0248469	0.116172	0.14775	0.0520344	0.0192528	0.182864	2.445637
1944	-417.7154	-428.4809	10.76551	0.160567	0.0333326	0.0593215	0.000947055	0.00463327	0.0183029	0.0372227	0.179038	0.0783227	0.0419097	0.235367	0.363312	0.0980741	0.101575	0.275347	0.549619	1.43162	0.567696	0.75872	0.917461	1.08996	1.31801	1.76151	0.4093789	0.3679188	0.0951635	0.0197553	0.0351582	0.000561293	0.00274601	0.0108476	0.0220608	0.106111	0.0464197	0.0248387	0.139495	0.215325	0.0581258	0.0602008	0.163191	1.687273
1980	-418.9585	-429.7878	10.82932	0.135043	0.0134773	0.0925015	0.0791423	0.0233931	0.0373063	0.00539978	0.0851147	0.0647024	0.078207	0.111222	0.327921	0.0583616	0.0899495	0.422368	0.468345	1.5095	0.443548	0.672686	0.883651	1.13167	1.48658	2.25454	0.5878175	0.2973369	0.0831491	0.00829828	0.0569552	0.0487296	0.0144036	0.0229703	0.00332476	0.052407	0.0398387	0.0481538	0.0684819	0.201908	0.0359345	0.0553839	0.260061	1.62411
2016	-424.9372	-436.2966	11.35942	0.221414	0.0681668	0.0700343	0.0339448	0.0487082	0.0311396	0.0115292	0.0412788	0.0297596	0.0589828	0.203152	0.0586476	0.0413412	0.0925442	0.181346	0.276882	1.69299	0.248226	0.506833	0.808953	1.23617	1.97304	4.02859	1.007537	0.1567322	0.185751	0.0571874	0.0587541	0.0284775	0.040863	0.0261241	0.00967222	0.0346302	0.0249663	0.0494827	0.170432	0.0492014	0.0346826	0.0776385	0.152137	1.191989
2052	-423.36	-433.6997	10.33971	0.135635	0.0366084	0.106883	0.0240483	0.0422601	0.0421193	0.107885	0.0929665	0.0652699	0.0826344	0.547716	0.0702936	0.0722838	0.116053	0.529919	0.362711	1.61074	0.415636	0.651696	0.874955	1.14292	1.53446	2.40595	0.6348154	0.2158008	0.0654428	0.0176632	0.0515699	0.0116031	0.0203901	0.0203222	0.0520538	0.0448555	0.0314922	0.0398704	0.264268	0.033916	0.0348763	0.0559947	0.255682	2.072576
2088	-422.6364	-433.6397	11.00334	0.162169	0.0371745	0.143977	0.0454815	0.00913676	0.0211653	0.0516198	0.105223	0.0497413	0.0385054	0.166245	0.090904	0.0173992	0.0895959	0.376651	0.566337	1.41559	0.485882	0.703267	0.895992	1.11608	1.42194	2.05811	0.5219037	0.3834009	0.115424	0.0264589	0.102476	0.0323715	0.00650308	0.0150644	0.0367403	0.0748923	0.0354033	0.0274062	0.118324	0.0647009	0.0123839	0.0637699	0.268081	1.404989
2124	-417.4156	-428.0399	10.62427	0.292629	0.0166425	0.120708	0.0186424	0.000355292	0.0769044	0.0610205	0.214865	0.0489836	0.512179	0.0399059	0.0990625	0.0782414	0.218911	0.394263	0.288182	1.68216	0.638275	0.803345	0.933966	1.0707	1.2448	1.56672	0.3246475	0.1641788	0.133419	0.00758781	0.0550347	0.00849965	0.000161989	0.0350631	0.0278211	0.0979638	0.0223332	0.233518	0.0181943	0.0451657	0.0356727	0.0998081	0.179757	2.193313
2160	-420.1756	-431.4796	11.30395	0.0513328	0.0435681	0.0411344	0.0232547	0.000317289	0.0166346	0.00543684	0.0812903	0.176435	0.209899	0.0218069	0.0334082	0.0552991	0.0639094	0.189358	0.378036	1.59605	0.236582	0.495096	0.803061	1.24524	2.01981	4.22687	1.042275	0.2269881	0.0506698	0.0430054	0.0406031	0.0229543	0.000313191	0.0164198	0.00536662	0.0802403	0.174156	0.207188	0.0215252	0.0329767	0.0545849	0.063084	0.186912	1.013085
2196	-422.6421	-433.8971	11.25492	0.0476275	0.0315227	0.0385364	0.00749822	0.00200126	0.0170001	0.020063	0.0254359	0.0216066	0.15304	0.0227502	0.0209992	0.0527772	0.027675	0.117202	0.263854	1.70547	0.103932	0.331487	0.708589	1.41126	3.01671	9.62168	1.637041	0.148264	0.0786276	0.0520404	0.0636192	0.0123787	0.00330385	0.0280653	0.0331218	0.0419918	0.0356701	0.252652	0.037558	0.0346673	0.0871292	0.0456882	0.193487	0.6057351
2232	-419.6503	-431.1364	11.48611	0.100148	0.0055332	0.0254363	0.00561275	0.00184035	0.0136424	0.0146625	0.100911	0.0141035	0.0972021	0.0331932	0.0302363	0.0433442	0.0813052	0.141394	0.362808	1.61064	0.205839	0.4626	0.786231	1.27189	2.1617	4.85818	1.142928	0.2158713	0.141339	0.00780904	0.0358984	0.00792131	0.0025973	0.0192536	0.0206933	0.142416	0.0199044	0.137182	0.0468457	0.0426726	0.0611719	0.114746	0.19955	0.7085641
2268	-422.99	-434.5019	11.51184	0.110859	0.0998915	0.081226	0.0211503	0.00793563	0.0245124	0.0278397	0.0692202	0.0661933	0.199637	0.321792	0.066445	0.0180499	0.0212365	0.0372194	0.333561	1.63867	0.352785	0.601617	0.853398	1.17179	1.66219	2.83458	0.7533619	0.195074	0.0944925	0.0851439	0.0692341	0.0180277	0.00676405	0.0208935	0.0237296	0.0590008	0.0564208	0.170163	0.274284	0.0566353	0.015385	0.0181012	0.0317245	1.173208
2304	-425.4833	-436.0418	10.5585	0.088383	0.210923	0.251043	0.0731114	0.00651941	0.033246	0.0430956	0.020358	0.203831	0.317829	0.294438	0.120079	0.0529593	0.00267409	0.0749862	0.532006	1.44849	0.50221	0.714696	0.90051	1.11048	1.3992	1.9912	0.4980037	0.3519785	0.0492803	0.117606	0.139976	0.0407652	0.00363507	0.0185372	0.0240291	0.0113512	0.113651	0.177214	0.164172	0.0669532	0.0295289	0.00149101	0.0418105	1.793476
2340	-424.5899	-435.5396	10.94964	0.0410168	0.0518002	0.0785995	0.0421217	0.00430987	0.0124054	0.039802	0.0949094	0.136424	0.018531	0.122496	0.215726	0.0522663	0.0176521	0.166037	0.550215	1.43104	0.258827	0.517277	0.814117	1.22832	1.9332	3.86359	0.9772978	0.368465	0.0374891	0.0473451	0.0718396	0.038499	0.0039392	0.0113385	0.0363788	0.0867467	0.124691	0.0169372	0.111961	0.197173	0.0477711	0.016134	0.151757	1.094098
2376	-418.3382	-429.7408	11.40261	0.114818	0.0152645	0.0935817	0.027694	0.00906423	0.0502293	0.00291035	0.175863	0.073319	0.284139	0.0460328	0.0405829	0.255863	0.212104	0.112966	0.394389	1.58038	0.651547	0.811448	0.936895	1.06736	1.23236	1.53481	0.3097669	0.2391556	0.0758159	0.0100794	0.0617933	0.0182868	0.00598524	0.0331671	0.00192175	0.116125	0.0484136	0.187621	0.0303961	0.0267975	0.16895	0.140055	0.0745929	1.514431
2412	-418.9823	-429.5356	10.55336	0.16796	0.0100109	0.0631848	0.0375691	0.0115825	0.00606634	0.0511257	0.282485	0.0765849	0.0530085	0.168715	0.483856	0.083259	0.0884542	0.383268	0.55492	1.42654	0.752729	0.870635	0.957701	1.04417	1.14859	1.3285	0.2053878	0.3727902	0.0853831	0.00508911	0.0321203	0.0190984	0.005888	0.00308385	0.02599	0.143603	0.0389323	0.0269471	0.085767	0.245971	0.0423251	0.0449661	0.194836	1.96713
2448	-422.5466	-433.7272	11.18056	0.0694595	0.0280308	0.211278	0.00782516	0.0574864	0.0319407	0.0420448	0.222534	0.127818	0.234671	0.243059	0.158941	0.0476519	0.114039	0.0800138	0.488955	1.48975	0.842918	0.920037	0.974334	1.02634	1.08691	1.18635	0.1235616	0.3145372	0.041424	0.0167169	0.126001	0.00466674	0.0342835	0.0190487	0.0250745	0.132714	0.0762275	0.139952	0.144955	0.0947889	0.0284185	0.0680101	0.0477183	1.676794
2484	-424.8666	-435.7754	10.90882	0.13339	0.0236054	0.0293718	0.0447794	0.00181103	0.0384617	0.0216377	0.15559	0.128188	0.0817899	0.108056	0.177114	0.0295722	0.0353119	0.210729	0.672729	1.31363	0.406674	0.644805	0.872058	1.14671	1.55086	2.45897	0.6505761	0.4907748	0.109389	0.0193581	0.0240869	0.0367222	0.00148517	0.0315412	0.0177444	0.127595	0.105123	0.0670735	0.0886133	0.145246	0.0242512	0.0289582	0.172813	1.219408
2520	-424.1746	-434.9188	10.74423	0.368747	0.0625127	0.145415	0.0407074	0.00534928	0.00729057	0.00530867	0.116376	0.0285898	0.136391	0.0419847	0.135034	0.272311	0.00488859	0.231059	0.52381	1.45635	0.437477	0.668179	0.881799	1.13404	1.49661	2.28584	0.5977841	0.3446866	0.230184	0.0390225	0.0907727	0.0254109	0.0033392	0.00455102	0.00331385	0.0726455	0.0178467	0.0851399	0.0262083	0.084293	0.169986	0.00305162	0.144235	1.601965
2556	-422.6846	-433.4985	10.81396	0.174377	0.0701971	0.0544443	0.0237388	0.0052092	0.0158445	0.0590928	0.174215	0.081889	0.0780557	0.14493	0.0884991	0.268908	0.000833509	0.28871	0.579307	1.40316	0.484559	0.702332	0.895621	1.11654	1.42383	2.06373	0.5238755	0.3956548	0.114051	0.0459121	0.0356091	0.0155263	0.00340706	0.010363	0.0386494	0.113944	0.0535592	0.051052	0.0947906	0.0578825	0.175878	0.000545153	0.18883	1.528944
2592	-420.6607	-431.759	11.0982	0.136413	0.054782	0.0450316	0.0461081	0.00234747	0.0284823	0.00379348	0.0830517	0.0357199	0.0480711	0.014785	0.0318055	0.195126	0.00975044	0.219142	0.493645	1.48526	0.225119	0.483248	0.797016	1.25468	2.06933	4.44209	1.078186	0.3185149	0.142929	0.0573989	0.0471828	0.0483107	0.00245961	0.0298428	0.00397469	0.087019	0.0374262	0.0503674	0.0154913	0.0333248	0.204447	0.0102162	0.22961	0.9544088
2628	-423.7247	-434.9006	11.17586	0.128316	0.0331515	0.180178	0.040936	0.00815753	0.0457913	0.0171501	0.0590575	0.185239	0.130357	0.0243479	0.0386921	0.254165	0.0410088	0.268135	0.413602	1.56196	0.450084	0.677502	0.88562	1.12915	1.47601	2.22181	0.5772404	0.2537628	0.0882091	0.0227895	0.123861	0.0281409	0.00560777	0.0314786	0.0117896	0.0405982	0.12734	0.0896117	0.0167376	0.0265983	0.174722	0.0281909	0.184325	1.454684
2664	-424.252	-435.2696	11.01754	0.11321	0.0311144	0.0674783	0.018475	0.00492688	0.0300587	0.010519	0.279396	0.154387	0.18893	0.0473382	0.0316463	0.116822	0.16646	0.177778	0.597596	1.38564	0.570054	0.760256	0.91804	1.08928	1.31535	1.75422	0.4063823	0.4133086	0.078698	0.0216292	0.0469075	0.0128429	0.00342492	0.0208952	0.00731224	0.194222	0.107322	0.131335	0.0329071	0.0219988	0.0812086	0.115715	0.123582	1.438541
2700	-418.7227	-429.9802	11.25752	0.0917563	0.0440024	0.125719	0.0605008	0.0114336	0.0777919	0.00687462	0.250718	0.0884382	0.407217	0.0502962	0.0355739	0.0877291	0.129095	0.327934	0.351061	1.6219	0.809904	0.902283	0.968429	1.0326	1.1083	1.23471	0.1524511	0.2074317	0.0511154	0.0245128	0.0700351	0.0337037	0.00636942	0.0433362	0.0038297	0.13967	0.049267	0.226852	0.0280189	0.0198174	0.048872	0.0719158	0.182685	1.79508
2736	-419.2295	-429.5117	10.28221	0.222573	0.00647739	0.0336367	0.0499837	0.0162518	0.0375876	0.000324507	0.161632	0.094625	0.126079	0.397559	0.176067	0.572793	0.0770042	0.0691473	0.491253	1.48755	0.511648	0.721214	0.903064	1.10734	1.38655	1.95447	0.4845421	0.3164834	0.109011	0.00317249	0.0164745	0.0244809	0.00795977	0.0184096	0.000158937	0.0791636	0.0463453	0.0617506	0.194716	0.0862336	0.280542	0.037715	0.0338668	2.041739
2772	-419.4805	-430.6429	11.16237	0.223323	0.0178945	0.0702933	0.0270036	0.0451135	0.0220039	0.0590728	0.172491	0.169863	0.0584223	0.273641	0.270869	0.0312516	0.0429697	0.0809217	0.422337	1.55359	0.555056	0.750434	0.914323	1.0937	1.33256	1.80162	0.4256602	0.2605183	0.142686	0.0114332	0.044912	0.0172532	0.0288241	0.0140588	0.037743	0.110209	0.108529	0.0373274	0.174836	0.173064	0.0199674	0.0274543	0.0517028	1.565134
2808	-425.2303	-435.9997	10.76942	0.186932	0.0127839	0.0355084	0.035651	0.0128991	0.0131203	0.0133403	0.1204	0.0671668	0.236024	0.0289536	0.0968209	0.0479842	0.0551819	0.158914	0.533547	1.44702	0.201466	0.457781	0.783667	1.27605	2.18445	4.96361	1.158452	0.3533588	0.166654	0.0113971	0.0316564	0.0317836	0.0114998	0.011697	0.0118932	0.107339	0.0598806	0.21042	0.0258127	0.0863177	0.0427788	0.0491957	0.141675	1.121681
2844	-422.1508	-433.2835	11.13267	0.0448997	0.0172921	0.141025	0.022253	0.00213493	0.0185016	0.0438417	0.119918	0.106636	0.296779	0.0535835	0.00683376	0.0978438	0.146692	0.193078	0.198189	1.7684	0.171229	0.422876	0.764514	1.30802	2.36476	5.84015	1.27604	0.1074025	0.0342403	0.0131869	0.107545	0.01697	0.00162808	0.0141092	0.0334334	0.091449	0.08132	0.226322	0.0408625	0.00521139	0.0746151	0.111867	0.14724	1.311313
2880	-425.1689	-435.9526	10.78367	0.114533	0.00350746	0.398565	0.0170805	0.0201727	0.00493153	0.053811	0.0740227	0.124062	0.0340534	0.121255	0.264975	0.2624	0.0681953	0.0789115	0.271852	1.69781	0.245	0.50361	0.807345	1.23863	1.98566	4.08163	1.016994	0.1534474	0.0698168	0.00213807	0.242957	0.0104119	0.0122969	0.00300616	0.0328021	0.0451227	0.0756255	0.0207582	0.0739144	0.161523	0.159954	0.0415704	0.0481028	1.640477
2916	-418.348	-429.5181	11.1701	0.106973	0.0354203	0.0665751	0.00760792	0.00825462	0.0410568	0.00165887	0.169058	0.145389	0.0555552	0.179306	0.298927	0.384711	0.0292208	0.150271	0.339509	1.63297	0.553248	0.749241	0.913869	1.09425	1.33468	1.80751	0.4280198	0.1992462	0.0636752	0.0210837	0.0396284	0.00452856	0.00491351	0.0244388	0.000987431	0.100631	0.0865418	0.0330689	0.106731	0.177934	0.228997	0.0173935	0.0894477	1.679985
2952	-417.6469	-428.6033	10.95642	0.239606	0.00819642	0.219527	0.0421118	0.00994361	0.0685661	0.0691439	0.18521	0.0440345	0.0792361	0.413761	0.0523359	0.383542	0.0593587	0.188846	0.289252	1.68113	0.770124	0.88039	0.961036	1.04054	1.13586	1.29849	0.1888686	0.1648889	0.116121	0.00397225	0.10639	0.0204088	0.004819	0.0332294	0.0335094	0.0897587	0.0213405	0.0384004	0.200522	0.0253637	0.185877	0.0287672	0.0915211	2.063419
2988	-422.0384	-433.1906	11.15223	0.120997	0.0222041	0.140352	0.0443743	0.00496745	0.046604	0.143105	0.101135	0.0586503	0.0579718	0.255141	0.0209073	0.185786	0.0331856	0.138548	0.471846	1.50615	0.441457	0.671137	0.883015	1.13248	1.49001	2.26523	0.5912349	0.3002265	0.0880668	0.016161	0.102154	0.0322974	0.00361551	0.0339203	0.104158	0.0736098	0.042688	0.0421942	0.185702	0.0152171	0.135222	0.0241538	0.10084	1.373928
3024	-425.784	-436.9581	11.17412	0.117816	0.0658582	0.261118	0.0594436	0.0017214	0.0352348	0.0287973	0.190347	0.11682	0.0310989	0.339541	0.080251	0.342096	0.00537083	0.0378324	0.360908	1.61246	0.631597	0.799234	0.932473	1.07242	1.2512	1.58329	0.3322529	0.2144978	0.0687638	0.0384383	0.152403	0.0346944	0.0010047	0.0205649	0.0168076	0.111097	0.0681824	0.018151	0.198174	0.0468387	0.199665	0.0031347	0.022081	1.713347
3060	-422.3124	-433.2537	10.94136	0.0958468	0.0245899	0.0826181	0.0539029	0.0138816	0.0171467	0.0367048	0.131399	0.0882998	0.171235	0.270411	0.0566154	0.486432	0.0650933	0.293355	0.409967	1.56545	0.74405	0.865725	0.956013	1.04601	1.1551	1.344	0.2137734	0.250973	0.0507789	0.0130275	0.0437704	0.0285574	0.00735439	0.0090842	0.0194459	0.0696145	0.0467806	0.0907193	0.143262	0.0299944	0.257708	0.034486	0.155417	1.887532
3096	-420.2832	-431.4041	11.12087	0.0662545	0.0199425	0.0657653	0.0051741	0.00397682	0.00978245	0.0533917	0.140754	0.0687454	0.0134092	0.240338	0.020238	0.169534	0.0510593	0.0508112	0.545004	1.43604	0.274541	0.532363	0.821451	1.21736	1.87842	3.64244	0.9346773	0.3637063	0.0676635	0.0203666	0.0671638	0.00528413	0.00406139	0.00999049	0.0545272	0.143748	0.0702074	0.0136943	0.245449	0.0206684	0.173139	0.0521452	0.0518918	0.9791769
3132	-422.3216	-433.9023	11.58072	0.22842	0.0149415	0.185462	0.103595	0.0344229	0.0163259	0.0209142	0.161235	0.0371628	0.224882	0.332084	0.0461669	0.0407057	0.0798716	0.160178	0.213603	1.75363	0.668005	0.821381	0.940458	1.06331	1.21746	1.497	0.2917295	0.1167311	0.135451	0.00886015	0.109977	0.061431	0.0204124	0.00968112	0.0124019	0.0956108	0.0220372	0.133353	0.196923	0.0273766	0.0241381	0.0473631	0.0949843	1.686367
3168	-423.0949	-434.0248	10.92985	0.143788	0.0799406	0.0810676	0.00959313	0.0128872	0.0152964	0.0348144	0.0939116	0.0169627	0.198147	0.330422	0.0342765	0.0674145	0.0178755	0.117471	0.45013	1.52696	0.249315	0.507917	0.809492	1.23534	1.96883	4.011	1.004371	0.2825055	0.114675	0.0637552	0.064654	0.00765083	0.0102779	0.0121994	0.0277656	0.0748975	0.0135283	0.158029	0.263522	0.0273366	0.0537652	0.0142563	0.0936868	1.253868
3204	-422.1832	-433.375	11.19181	0.202765	0.0103361	0.149403	0.0136452	0.0307351	0.0749958	0.0187354	0.185231	0.0210822	0.354059	0.289551	0.0748845	0.136159	0.00317459	0.113173	0.543656	1.43733	0.989889	0.995056	0.998455	1.00155	1.00497	1.01021	0.007348219	0.3624805	0.120842	0.00616004	0.0890399	0.00813215	0.0183173	0.0446955	0.0111658	0.110392	0.0125644	0.21101	0.172564	0.0446291	0.0811471	0.00189197	0.0674483	1.677929
3240	-420.1671	-431.5234	11.35623	0.0371171	0.0189779	0.0253357	0.00666817	0.000206281	0.0121151	0.0023045	0.0492672	0.0496474	0.00183479	0.096708	0.0166554	0.032701	0.0401525	0.073576	0.312619	1.65874	0.135648	0.377465	0.737893	1.35521	2.64925	7.37201	1.444467	0.1806149	0.0801203	0.0409654	0.0546891	0.0143938	0.000445275	0.0261515	0.00497446	0.106347	0.107168	0.00396056	0.208752	0.035952	0.0705878	0.0866724	0.15882	0.4632671
3276	-419.865	-431.5898	11.72487	0.130837	0.0782995	0.102943	0.0109958	0.000132114	0.0338285	0.0223647	0.139412	0.112617	0.302481	0.231859	0.0566699	0.131014	0.0394018	0.0983333	0.317091	1.65445	0.780315	0.886053	0.96296	1.03846	1.1286	1.28153	0.1793629	0.1836732	0.08774	0.0525081	0.0690341	0.00737386	8.85967e-05	0.0226856	0.0149979	0.0934905	0.0755219	0.202846	0.155486	0.0380032	0.0878586	0.0264231	0.0659429	1.491188
3312	-419.064	-430.4054	11.34145	0.0601149	0.0197299	0.0623379	0.00791094	0.00900595	0.0062908	0.00782922	0.0616179	0.0340226	0.0285607	0.129547	0.0993743	0.190993	0.0635429	0.032938	0.320183	1.65149	0.164439	0.414614	0.759822	1.3161	2.41188	6.08127	1.305294	0.1857968	0.0738679	0.0242437	0.0765996	0.0097208	0.0110663	0.00773	0.00962038	0.0757148	0.0418063	0.0350948	0.159184	0.122109	0.234688	0.0780802	0.0404735	0.8138157
3348	-419.5167	-431.0872	11.57047	0.122428	0.0430293	0.0689533	0.00959443	0.0111274	0.00425576	0.0292861	0.117934	0.0101332	0.012608	0.147043	0.0289742	0.0405586	0.155483	0.0578392	0.287242	1.68306	0.214966	0.472493	0.791439	1.26352	2.11643	4.65189	1.111555	0.1635557	0.142483	0.0500779	0.0802485	0.0111661	0.0129501	0.00495289	0.0340834	0.137252	0.0117931	0.0146733	0.17113	0.0337204	0.0472025	0.180952	0.0673137	0.8592477
3384	-432.3973	-444.4384	12.04108	0.1813	0.0706584	0.1379	0.0191645	0.00974251	0.0729318	0.0034587	0.0608499	0.0273966	0.054833	0.00205189	0.135427	0.116679	0.0311845	0.0455296	0.535739	1.44492	0.944068	0.97232	0.991281	1.0088	1.02847	1.05925	0.04161769	0.3553261	0.187079	0.0729108	0.142296	0.0197754	0.0100531	0.0752567	0.00356895	0.0627896	0.0282699	0.0565809	0.0021173	0.139744	0.120398	0.0321786	0.0469809	0.9691078
3420	-421.1158	-431.5408	10.425	0.155164	0.0438519	0.139075	0.0128694	0.0106391	0.0376269	0.00577757	0.138396	0.090269	0.211062	0.277154	0.0451739	0.0747717	0.241464	0.432212	0.506614	1.47283	0.500014	0.713169	0.899909	1.11122	1.40219	1.99994	0.5011733	0.3296409	0.0810044	0.0228931	0.0726049	0.00671855	0.00555418	0.0196433	0.00301621	0.0722503	0.0471254	0.110186	0.144689	0.0235833	0.0390349	0.126058	0.225639	1.915507
3456	-423.2829	-433.9743	10.69135	0.142172	0.01334	0.10201	0.0359142	0.0266219	0.0881542	0.0780538	0.161897	0.222937	0.045236	0.495633	0.0419568	0.102265	0.211276	0.458523	0.319514	1.65213	0.825446	0.910686	0.971234	1.02962	1.09807	1.21147	0.1387076	0.1853365	0.0638691	0.00599282	0.0458267	0.016134	0.0119596	0.0396022	0.0350648	0.0727304	0.100152	0.0203217	0.222658	0.0188486	0.0459415	0.0949132	0.205986	2.225989
3492	-419.6162	-431.0208	11.40462	0.0572526	0.0473195	0.0975977	0.00926456	0.013965	0.0135032	0.0381971	0.0451276	0.0491747	0.0179749	0.207288	0.0324507	0.0171921	0.0527321	0.166222	0.257753	1.71132	0.156993	0.405349	0.754484	1.32541	2.46701	6.3697	1.3388	0.1443407	0.0661679	0.0546881	0.112796	0.0107072	0.0161396	0.0156059	0.0441451	0.0521549	0.0568322	0.0207739	0.239567	0.0375039	0.0198692	0.0609435	0.192106	0.8652616
3528	-420.4969	-431.627	11.1301	0.0466858	0.0283023	0.0671285	0.0176302	0.00101763	0.0154726	0.0082845	0.0235823	0.0202012	0.0343103	0.105051	0.0169625	0.0136503	0.0412101	0.0855994	0.389147	1.5854	0.123495	0.360575	0.727429	1.3747	2.77335	8.09747	1.512336	0.2352289	0.0889104	0.0539	0.127842	0.0335757	0.00193802	0.0294666	0.0157773	0.044911	0.038472	0.0653419	0.200063	0.032304	0.0259962	0.0784821	0.163019	0.5250885
3564	-425.2253	-436.4009	11.17556	0.0347592	0.0191736	0.086026	0.0160953	0.00783426	0.0138378	0.00789676	0.0203729	0.0208619	0.0298158	0.0984567	0.0141331	0.0329684	0.0657077	0.11392	0.505344	1.47405	0.182786	0.436564	0.77215	1.29509	2.29062	5.47088	1.228812	0.3285437	0.0597383	0.0329523	0.147847	0.0276618	0.0134642	0.023782	0.0135716	0.0350135	0.0358538	0.0512424	0.169211	0.0242896	0.0566605	0.112927	0.195786	0.5818591
3600	-426.4016	-437.4034	11.00172	0.202622	0.188359	0.155338	0.0397062	0.0311164	0.0447116	0.00821533	0.150476	0.0458885	0.114537	0.251732	0.216449	0.0433669	0.0375777	0.0218999	0.263337	1.70597	0.272621	0.530543	0.820574	1.21866	1.88486	3.6681	0.9397542	0.1479302	0.130556	0.121366	0.100089	0.025584	0.0200493	0.0288091	0.0052934	0.0969564	0.0295674	0.0737997	0.162199	0.139465	0.0279427	0.0242125	0.0141108	1.551995
3636	-423.5665	-434.8136	11.24712	0.065348	0.0549637	0.118256	0.0276803	0.00101708	0.053735	0.00525566	0.0825886	0.09409	0.0792982	0.148159	0.144828	0.0408272	0.021328	0.0433901	0.57761	1.40479	0.356289	0.604523	0.854683	1.17003	1.6542	2.80671	0.7462166	0.3940396	0.0666296	0.0560417	0.120575	0.0282231	0.00103703	0.0547889	0.00535874	0.0842083	0.0959353	0.0808534	0.151065	0.147668	0.0416279	0.0217463	0.0442411	0.980765
3672	-424.4273	-435.7973	11.37	0.121661	0.0350149	0.0547676	0.0131945	0.00611606	0.0067622	0.00105742	0.0289575	0.0502907	0.139928	0.142656	0.192624	0.0329623	0.0138202	0.0543413	0.466812	1.51097	0.282828	0.540139	0.825176	1.21186	1.85137	3.53572	0.9131767	0.296075	0.136063	0.0391598	0.0612508	0.0147564	0.00684005	0.00756268	0.00118259	0.0323854	0.056244	0.156492	0.159543	0.215426	0.0368642	0.0154562	0.060774	0.8941535
3708	-417.4876	-428.7952	11.30758	0.16095	0.0362988	0.170635	0.00579283	0.00164532	0.0204533	0.060846	0.147995	0.0383682	0.124249	0.295415	0.208404	0.0748862	0.0222762	0.0247217	0.501661	1.47757	0.612397	0.787291	0.928103	1.07747	1.27018	1.63293	0.3545751	0.3253702	0.115547	0.0260592	0.1225	0.00415872	0.00118119	0.0146836	0.0436818	0.106247	0.0275448	0.0891996	0.212081	0.149615	0.0537614	0.0159923	0.0177479	1.392937
3744	-420.9763	-432.4461	11.46986	0.184176	0.0760163	0.0814909	0.0285511	0.049028	0.0121205	0.0247961	0.107563	0.031949	0.0647064	0.222727	0.287733	0.0579936	0.0131726	0.0555111	0.39832	1.57661	0.491352	0.707117	0.89752	1.11418	1.41419	2.0352	0.5138084	0.2421168	0.141943	0.0585851	0.0628044	0.0220041	0.0377855	0.00934115	0.0191102	0.0828982	0.0246228	0.0498687	0.171654	0.221754	0.0446952	0.010152	0.0427819	1.297536
3780	-423.2844	-434.696	11.41155	0.333028	0.027128	0.232517	0.0144717	0.0221511	0.0201932	0.0345919	0.141686	0.0955088	0.0460169	0.0685123	0.0248872	0.172414	0.037312	0.348401	0.286135	1.68412	0.585392	0.770164	0.921756	1.08489	1.29843	1.70826	0.3871847	0.1628227	0.205723	0.0167579	0.143634	0.00893965	0.0136835	0.012474	0.0213686	0.0875243	0.0589991	0.0284262	0.0423224	0.0153737	0.106506	0.0230489	0.215219	1.618819
